Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196076.000000,63952.000000,196076.000000,65345.000000,196081.000000,200.000000,196081.000000,65495.000000,196081.000000,15208.000000,196081.000000,24.000000,,,,,196073.000000,-3.000000,196073.000000,7.000000,196073.000000,1000.000000,196075.000000,-73.000000,196075.000000,-3.000000,196075.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196085.000000,64128.000000,196085.000000,65352.000000,196091.000000,256.000000,196091.000000,65506.000000,196091.000000,15196.000000,196091.000000,22.000000,,,,,196081.000000,-3.000000,196081.000000,7.000000,196082.000000,1000.000000,196085.000000,-73.000000,196085.000000,-3.000000,196085.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196101.000000,64096.000000,196101.000000,65351.000000,196101.000000,264.000000,196101.000000,65505.000000,196101.000000,15208.000000,196101.000000,23.000000,,,,,196091.000000,8.000000,196091.000000,10.000000,196091.000000,999.000000,196096.000000,141.000000,196096.000000,333.000000,196096.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196108.000000,64148.000000,196108.000000,65354.000000,196110.000000,76.000000,196110.000000,65500.000000,196110.000000,15240.000000,196110.000000,18.000000,,,,,196101.000000,6.000000,196103.000000,11.000000,196103.000000,1000.000000,196103.000000,111.000000,196103.000000,302.000000,196103.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196115.000000,64148.000000,196115.000000,65354.000000,196120.000000,76.000000,196120.000000,65500.000000,196120.000000,15240.000000,196120.000000,18.000000,,,,,196110.000000,9.000000,196110.000000,-1.000000,196110.000000,1002.000000,196115.000000,202.000000,196115.000000,150.000000,196115.000000,-144.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196123.000000,64124.000000,196123.000000,65348.000000,196128.000000,76.000000,196128.000000,65497.000000,196129.000000,15232.000000,196129.000000,21.000000,,,,,196120.000000,9.000000,196120.000000,-1.000000,196120.000000,1002.000000,196123.000000,202.000000,196123.000000,150.000000,196123.000000,-144.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196132.000000,64156.000000,196132.000000,65338.000000,196139.000000,68.000000,196139.000000,65482.000000,196139.000000,15244.000000,196139.000000,24.000000,,,,,196129.000000,7.000000,196129.000000,-1.000000,196129.000000,1001.000000,196132.000000,19.000000,196132.000000,58.000000,196132.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196142.000000,64124.000000,196142.000000,65343.000000,196148.000000,56.000000,196148.000000,65482.000000,196148.000000,15396.000000,196148.000000,20.000000,,,,,196139.000000,9.000000,196139.000000,-1.000000,196140.000000,1002.000000,196142.000000,-286.000000,196142.000000,-399.000000,196142.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196153.000000,63972.000000,196153.000000,65343.000000,196158.000000,104.000000,196158.000000,65483.000000,196158.000000,15276.000000,196158.000000,26.000000,,,,,196148.000000,7.000000,196148.000000,-2.000000,196148.000000,1011.000000,196151.000000,-134.000000,196151.000000,-399.000000,196151.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196162.000000,63972.000000,196162.000000,65343.000000,196167.000000,104.000000,196167.000000,65483.000000,196167.000000,15276.000000,196167.000000,26.000000,,,,,196158.000000,-2.000000,196158.000000,1.000000,196158.000000,1004.000000,196162.000000,-134.000000,196162.000000,-369.000000,196162.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196172.000000,64056.000000,196172.000000,65342.000000,196176.000000,160.000000,196176.000000,65496.000000,196176.000000,15240.000000,196176.000000,22.000000,,,,,196167.000000,-2.000000,196167.000000,1.000000,196167.000000,1004.000000,196172.000000,-134.000000,196172.000000,-369.000000,196172.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196180.000000,64020.000000,196180.000000,65352.000000,196187.000000,148.000000,196187.000000,65505.000000,196187.000000,15444.000000,196187.000000,19.000000,,,,,196177.000000,3.000000,196177.000000,4.000000,196177.000000,1002.000000,196180.000000,-164.000000,196180.000000,28.000000,196180.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196195.000000,63960.000000,196195.000000,65355.000000,196196.000000,128.000000,196196.000000,65505.000000,196196.000000,15196.000000,196196.000000,24.000000,,,,,196187.000000,1.000000,196187.000000,4.000000,196187.000000,1014.000000,196189.000000,141.000000,196189.000000,302.000000,196189.000000,-114.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196203.000000,63960.000000,196203.000000,65355.000000,196205.000000,128.000000,196205.000000,65505.000000,196205.000000,15196.000000,196205.000000,24.000000,,,,,196197.000000,-3.000000,196198.000000,2.000000,196198.000000,999.000000,196198.000000,233.000000,196198.000000,302.000000,196198.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196209.000000,64048.000000,196209.000000,65357.000000,196215.000000,252.000000,196215.000000,65505.000000,196215.000000,15112.000000,196215.000000,23.000000,,,,,196205.000000,-3.000000,196205.000000,2.000000,196205.000000,999.000000,196209.000000,233.000000,196209.000000,302.000000,196209.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196220.000000,64204.000000,196220.000000,65351.000000,196224.000000,108.000000,196224.000000,65493.000000,196224.000000,15144.000000,196224.000000,19.000000,,,,,196215.000000,3.000000,196215.000000,10.000000,196215.000000,994.000000,196220.000000,294.000000,196220.000000,302.000000,196220.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196228.000000,64192.000000,196228.000000,65342.000000,196233.000000,92.000000,196233.000000,65493.000000,196233.000000,15288.000000,196233.000000,22.000000,,,,,196224.000000,12.000000,196224.000000,1.000000,196224.000000,996.000000,196228.000000,111.000000,196228.000000,-64.000000,196228.000000,-114.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196237.000000,64192.000000,196237.000000,65342.000000,196243.000000,92.000000,196243.000000,65493.000000,196243.000000,15288.000000,196243.000000,22.000000,,,,,196234.000000,11.000000,196234.000000,0.000000,196234.000000,1005.000000,196237.000000,-164.000000,196237.000000,-64.000000,196237.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196248.000000,64128.000000,196248.000000,65338.000000,196252.000000,36.000000,196252.000000,65484.000000,196252.000000,15200.000000,196252.000000,21.000000,,,,,196243.000000,11.000000,196243.000000,0.000000,196243.000000,1005.000000,196245.000000,-164.000000,196245.000000,-64.000000,196245.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196257.000000,64172.000000,196257.000000,65341.000000,196263.000000,136.000000,196263.000000,65480.000000,196263.000000,15252.000000,196263.000000,22.000000,,,,,196252.000000,8.000000,196252.000000,-3.000000,196252.000000,999.000000,196257.000000,-286.000000,196257.000000,-338.000000,196257.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196265.000000,64144.000000,196265.000000,65345.000000,196272.000000,140.000000,196272.000000,65488.000000,196272.000000,15124.000000,196272.000000,23.000000,,,,,196263.000000,10.000000,196263.000000,3.000000,196263.000000,1002.000000,196265.000000,-195.000000,196265.000000,-461.000000,196265.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196275.000000,64144.000000,196275.000000,65345.000000,196281.000000,140.000000,196281.000000,65488.000000,196281.000000,15124.000000,196281.000000,23.000000,,,,,196272.000000,9.000000,196272.000000,3.000000,196272.000000,995.000000,196275.000000,-73.000000,196275.000000,-216.000000,196275.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196290.000000,64012.000000,196290.000000,65341.000000,196291.000000,176.000000,196291.000000,65494.000000,196291.000000,15304.000000,196291.000000,24.000000,,,,,196281.000000,9.000000,196281.000000,3.000000,196282.000000,995.000000,196284.000000,-73.000000,196284.000000,-216.000000,196284.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196298.000000,63948.000000,196298.000000,65347.000000,196299.000000,104.000000,196299.000000,65508.000000,196299.000000,15268.000000,196299.000000,24.000000,,,,,196291.000000,0.000000,196293.000000,5.000000,196293.000000,1006.000000,196293.000000,-195.000000,196293.000000,-33.000000,196293.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196304.000000,64096.000000,196304.000000,65351.000000,196310.000000,252.000000,196310.000000,65509.000000,196310.000000,15292.000000,196310.000000,22.000000,,,,,196299.000000,-3.000000,196300.000000,1.000000,196300.000000,1003.000000,196304.000000,-11.000000,196304.000000,394.000000,196304.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196314.000000,64000.000000,196314.000000,65352.000000,196318.000000,148.000000,196318.000000,65504.000000,196318.000000,15336.000000,196318.000000,25.000000,,,,,196310.000000,6.000000,196310.000000,10.000000,196310.000000,1005.000000,196314.000000,111.000000,196314.000000,425.000000,196314.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196324.000000,64000.000000,196324.000000,65352.000000,196328.000000,148.000000,196328.000000,65504.000000,196329.000000,15336.000000,196329.000000,25.000000,,,,,196318.000000,0.000000,196318.000000,4.000000,196319.000000,1008.000000,196324.000000,141.000000,196324.000000,272.000000,196324.000000,69.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196332.000000,64220.000000,196332.000000,65349.000000,196338.000000,156.000000,196338.000000,65503.000000,196338.000000,15172.000000,196338.000000,27.000000,,,,,196329.000000,0.000000,196329.000000,4.000000,196329.000000,1008.000000,196332.000000,141.000000,196332.000000,272.000000,196332.000000,69.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196342.000000,64136.000000,196342.000000,65346.000000,196347.000000,84.000000,196347.000000,65491.000000,196347.000000,15216.000000,196347.000000,19.000000,,,,,196338.000000,13.000000,196338.000000,4.000000,196338.000000,998.000000,196340.000000,50.000000,196340.000000,241.000000,196340.000000,130.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196352.000000,64144.000000,196352.000000,65338.000000,196358.000000,152.000000,196358.000000,65485.000000,196358.000000,15328.000000,196358.000000,16.000000,,,,,196347.000000,8.000000,196347.000000,0.000000,196347.000000,1000.000000,196352.000000,-42.000000,196352.000000,-125.000000,196352.000000,-114.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196362.000000,64144.000000,196362.000000,65338.000000,196367.000000,152.000000,196367.000000,65485.000000,196367.000000,15328.000000,196367.000000,16.000000,,,,,196358.000000,9.000000,196358.000000,4.000000,196358.000000,1007.000000,196362.000000,-286.000000,196362.000000,-308.000000,196362.000000,-205.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196370.000000,64068.000000,196370.000000,65344.000000,196376.000000,68.000000,196376.000000,65478.000000,196376.000000,15172.000000,196376.000000,29.000000,,,,,196367.000000,9.000000,196367.000000,4.000000,196367.000000,1007.000000,196369.000000,-286.000000,196370.000000,-308.000000,196370.000000,-205.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196386.000000,64068.000000,196386.000000,65342.000000,196386.000000,160.000000,196386.000000,65482.000000,196386.000000,15308.000000,196386.000000,18.000000,,,,,196376.000000,4.000000,196376.000000,-1.000000,196376.000000,998.000000,196381.000000,-103.000000,196381.000000,-522.000000,196381.000000,192.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196391.000000,64012.000000,196391.000000,65339.000000,196395.000000,136.000000,196395.000000,65497.000000,196395.000000,15496.000000,196395.000000,16.000000,,,,,196386.000000,4.000000,196390.000000,4.000000,196390.000000,1006.000000,196390.000000,-164.000000,196390.000000,-399.000000,196390.000000,-144.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196400.000000,64012.000000,196400.000000,65339.000000,196404.000000,136.000000,196404.000000,65497.000000,196404.000000,15496.000000,196404.000000,16.000000,,,,,196395.000000,0.000000,196396.000000,3.000000,196396.000000,1017.000000,196399.000000,-256.000000,196400.000000,58.000000,196400.000000,-205.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196408.000000,64012.000000,196408.000000,65351.000000,196414.000000,128.000000,196414.000000,65502.000000,196414.000000,15024.000000,196414.000000,22.000000,,,,,196405.000000,0.000000,196405.000000,3.000000,196405.000000,1017.000000,196408.000000,-256.000000,196408.000000,58.000000,196408.000000,-205.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196418.000000,64072.000000,196418.000000,65352.000000,196423.000000,236.000000,196423.000000,65501.000000,196423.000000,15264.000000,196423.000000,27.000000,,,,,196414.000000,0.000000,196415.000000,2.000000,196415.000000,989.000000,196417.000000,111.000000,196418.000000,211.000000,196418.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196428.000000,64028.000000,196428.000000,65356.000000,196432.000000,112.000000,196432.000000,65501.000000,196432.000000,15228.000000,196432.000000,23.000000,,,,,196424.000000,4.000000,196424.000000,9.000000,196424.000000,1003.000000,196428.000000,141.000000,196428.000000,180.000000,196428.000000,130.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196438.000000,64028.000000,196438.000000,65356.000000,196443.000000,112.000000,196443.000000,65501.000000,196443.000000,15228.000000,196443.000000,23.000000,,,,,196432.000000,1.000000,196432.000000,1.000000,196433.000000,1001.000000,196435.000000,263.000000,196435.000000,180.000000,196435.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196448.000000,64156.000000,196448.000000,65352.000000,196452.000000,140.000000,196452.000000,65494.000000,196452.000000,15252.000000,196452.000000,25.000000,,,,,196443.000000,1.000000,196443.000000,1.000000,196443.000000,1001.000000,196447.000000,263.000000,196447.000000,180.000000,196448.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196457.000000,64116.000000,196457.000000,65351.000000,196461.000000,120.000000,196461.000000,65493.000000,196461.000000,15228.000000,196461.000000,20.000000,,,,,196452.000000,9.000000,196452.000000,3.000000,196453.000000,1002.000000,196457.000000,141.000000,196457.000000,-33.000000,196457.000000,69.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196465.000000,64140.000000,196465.000000,65341.000000,196473.000000,104.000000,196473.000000,65484.000000,196473.000000,15364.000000,196473.000000,22.000000,,,,,196461.000000,7.000000,196462.000000,2.000000,196462.000000,1001.000000,196465.000000,111.000000,196465.000000,-64.000000,196465.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196481.000000,64080.000000,196481.000000,65337.000000,196481.000000,200.000000,196481.000000,65479.000000,196481.000000,15392.000000,196481.000000,27.000000,,,,,196473.000000,8.000000,196473.000000,1.000000,196473.000000,1009.000000,196474.000000,-195.000000,196474.000000,-338.000000,196474.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196487.000000,64080.000000,196487.000000,65337.000000,196490.000000,200.000000,196490.000000,65479.000000,196490.000000,15392.000000,196490.000000,27.000000,,,,,196481.000000,5.000000,196484.000000,7.000000,196484.000000,1011.000000,196484.000000,-317.000000,196484.000000,-491.000000,196484.000000,130.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196493.000000,64076.000000,196493.000000,65339.000000,196500.000000,65512.000000,196500.000000,65483.000000,196500.000000,15068.000000,196500.000000,24.000000,,,,,196490.000000,5.000000,196490.000000,7.000000,196490.000000,1011.000000,196493.000000,-317.000000,196493.000000,-491.000000,196493.000000,130.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196504.000000,64056.000000,196504.000000,65345.000000,196509.000000,100.000000,196509.000000,65502.000000,196509.000000,15384.000000,196509.000000,24.000000,,,,,196500.000000,4.000000,196500.000000,-6.000000,196500.000000,991.000000,196503.000000,-256.000000,196504.000000,-369.000000,196504.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196513.000000,64040.000000,196513.000000,65349.000000,196519.000000,224.000000,196519.000000,65502.000000,196519.000000,15168.000000,196519.000000,21.000000,,,,,196509.000000,3.000000,196509.000000,1.000000,196509.000000,1010.000000,196513.000000,-73.000000,196513.000000,211.000000,196513.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196523.000000,64040.000000,196523.000000,65349.000000,196528.000000,224.000000,196528.000000,65502.000000,196528.000000,15168.000000,196528.000000,21.000000,,,,,196519.000000,2.000000,196519.000000,8.000000,196519.000000,997.000000,196523.000000,50.000000,196523.000000,211.000000,196523.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196533.000000,63964.000000,196533.000000,65355.000000,196538.000000,124.000000,196538.000000,65505.000000,196538.000000,15296.000000,196538.000000,28.000000,,,,,196528.000000,2.000000,196528.000000,8.000000,196528.000000,997.000000,196533.000000,50.000000,196533.000000,211.000000,196533.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196541.000000,64156.000000,196541.000000,65347.000000,196547.000000,272.000000,196547.000000,65500.000000,196547.000000,15260.000000,196547.000000,26.000000,,,,,196538.000000,-2.000000,196538.000000,2.000000,196538.000000,1005.000000,196541.000000,233.000000,196541.000000,302.000000,196541.000000,161.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196552.000000,64116.000000,196552.000000,65356.000000,196556.000000,148.000000,196556.000000,65498.000000,196556.000000,15080.000000,196556.000000,23.000000,,,,,196547.000000,9.000000,196547.000000,11.000000,196547.000000,1003.000000,196552.000000,-11.000000,196552.000000,150.000000,196552.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196560.000000,64116.000000,196560.000000,65356.000000,196566.000000,148.000000,196566.000000,65498.000000,196566.000000,15080.000000,196566.000000,23.000000,,,,,196556.000000,7.000000,196557.000000,4.000000,196557.000000,992.000000,196559.000000,263.000000,196560.000000,89.000000,196560.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196576.000000,64208.000000,196576.000000,65344.000000,196576.000000,36.000000,196576.000000,65493.000000,196576.000000,15228.000000,196576.000000,29.000000,,,,,196566.000000,7.000000,196566.000000,4.000000,196566.000000,992.000000,196570.000000,263.000000,196570.000000,89.000000,196570.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196583.000000,64228.000000,196583.000000,65346.000000,196585.000000,96.000000,196585.000000,65488.000000,196585.000000,15068.000000,196585.000000,26.000000,,,,,196576.000000,12.000000,196578.000000,-3.000000,196578.000000,1001.000000,196578.000000,-103.000000,196578.000000,-64.000000,196578.000000,192.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196589.000000,64156.000000,196589.000000,65349.000000,196595.000000,160.000000,196595.000000,65481.000000,196595.000000,15340.000000,196595.000000,20.000000,,,,,196585.000000,14.000000,196585.000000,0.000000,196585.000000,991.000000,196588.000000,-42.000000,196588.000000,-216.000000,196589.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196598.000000,64156.000000,196598.000000,65349.000000,196604.000000,160.000000,196604.000000,65481.000000,196604.000000,15340.000000,196604.000000,20.000000,,,,,196595.000000,9.000000,196595.000000,4.000000,196595.000000,1008.000000,196598.000000,50.000000,196598.000000,-430.000000,196598.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196608.000000,64016.000000,196608.000000,65340.000000,196615.000000,124.000000,196615.000000,65485.000000,196615.000000,15292.000000,196615.000000,15.000000,,,,,196604.000000,9.000000,196604.000000,4.000000,196604.000000,1008.000000,196608.000000,50.000000,196608.000000,-430.000000,196608.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196617.000000,64012.000000,196617.000000,65347.000000,196623.000000,65520.000000,196623.000000,65496.000000,196623.000000,15132.000000,196623.000000,20.000000,,,,,196615.000000,1.000000,196615.000000,2.000000,196615.000000,1005.000000,196617.000000,-225.000000,196617.000000,-308.000000,196617.000000,-236.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196628.000000,63964.000000,196628.000000,65356.000000,196632.000000,212.000000,196632.000000,65499.000000,196632.000000,15284.000000,196632.000000,21.000000,,,,,196623.000000,0.000000,196623.000000,-5.000000,196623.000000,995.000000,196628.000000,-11.000000,196628.000000,28.000000,196628.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196636.000000,63964.000000,196636.000000,65356.000000,196642.000000,212.000000,196642.000000,65499.000000,196642.000000,15284.000000,196642.000000,21.000000,,,,,196633.000000,-2.000000,196633.000000,7.000000,196633.000000,1004.000000,196636.000000,263.000000,196636.000000,119.000000,196636.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196646.000000,64016.000000,196646.000000,65356.000000,196651.000000,292.000000,196651.000000,65500.000000,196651.000000,15152.000000,196651.000000,26.000000,,,,,196642.000000,-2.000000,196642.000000,7.000000,196642.000000,1004.000000,196646.000000,263.000000,196646.000000,119.000000,196646.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196656.000000,64176.000000,196656.000000,65348.000000,196661.000000,228.000000,196661.000000,65494.000000,196661.000000,15200.000000,196661.000000,22.000000,,,,,196651.000000,1.000000,196651.000000,12.000000,196651.000000,996.000000,196656.000000,263.000000,196656.000000,150.000000,196656.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196672.000000,64192.000000,196672.000000,65355.000000,196672.000000,80.000000,196672.000000,65493.000000,196672.000000,15172.000000,196672.000000,23.000000,,,,,196661.000000,10.000000,196662.000000,8.000000,196662.000000,999.000000,196664.000000,19.000000,196664.000000,-33.000000,196664.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196677.000000,64264.000000,196677.000000,65353.000000,196682.000000,176.000000,196682.000000,65490.000000,196682.000000,15120.000000,196682.000000,31.000000,,,,,196672.000000,11.000000,196673.000000,-1.000000,196673.000000,998.000000,196673.000000,233.000000,196673.000000,-64.000000,196673.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196683.000000,64264.000000,196683.000000,65353.000000,196690.000000,176.000000,196690.000000,65490.000000,196690.000000,15120.000000,196690.000000,31.000000,,,,,196682.000000,16.000000,196682.000000,5.000000,196682.000000,994.000000,196683.000000,172.000000,196683.000000,-155.000000,196683.000000,253.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196693.000000,64244.000000,196693.000000,65343.000000,196699.000000,116.000000,196699.000000,65483.000000,196699.000000,15352.000000,196699.000000,23.000000,,,,,196690.000000,16.000000,196690.000000,5.000000,196690.000000,994.000000,196693.000000,172.000000,196693.000000,-155.000000,196693.000000,253.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196705.000000,64196.000000,196705.000000,65345.000000,196709.000000,124.000000,196709.000000,65492.000000,196709.000000,15240.000000,196709.000000,23.000000,,,,,196699.000000,15.000000,196699.000000,2.000000,196699.000000,1009.000000,196704.000000,-134.000000,196704.000000,-369.000000,196704.000000,8.000000,,,,,,,,,,,,,,,,,,
